Scenario,Year,BA,Total_Load_TWh,Peak_Load_MWh,Total_Load_Normalized,Peak_Load_Normalized
historic,1988.0,BPAT,48.63352519,8842.19,0.805,0.814
historic,1988.0,CHPD,1.69242431,417.2,0.838,0.854
historic,1988.0,CISO,164.71841802,34147.92,0.668,0.712
historic,1988.0,CPLE,36.38749975,7477.71,0.61,0.611
historic,1988.0,DOPD,1.49435658,322.75,0.832,0.856
historic,1988.0,DUK,63.88396029,12479.85,0.607,0.641
historic,1988.0,EPE,4.44586886,936.57,0.547,0.519
historic,1988.0,ERCO,182.21056771000002,36911.82,0.553,0.559
historic,1988.0,FMPP,9.94712514,1898.53,0.503,0.498
historic,1988.0,FPC,29.5635821,6038.12,0.501,0.497
historic,1988.0,FPL,68.45365878,12963.33,0.499,0.5
historic,1988.0,GCPD,4.7853138799999995,771.5,0.839,0.855
historic,1988.0,GVL,1.0993856299999998,231.8,0.506,0.506
historic,1988.0,HST,0.30373128000000005,55.51,0.495,0.504
historic,1988.0,IID,2.57356134,739.7,0.672,0.686
historic,1988.0,IPCO,11.97829819,2425.48,0.693,0.667
historic,1988.0,ISNE,111.90112055,21078.21,0.781,0.761
historic,1988.0,JEA,7.29393243,1439.43,0.514,0.513
historic,1988.0,LDWP,20.609668539999998,4427.64,0.678,0.662
historic,1988.0,LGEE,24.52782478,4749.29,0.782,0.761
historic,1988.0,MISO,436.79101946,76946.93,0.646,0.647
historic,1988.0,NEVP,18.07683666,4026.97,0.435,0.447
historic,1988.0,NSB,0.22777174,50.87,0.503,0.511
historic,1988.0,NWMT,7.94174106,1220.0,0.828,0.8
historic,1988.0,NYIS,124.26724289,23618.1,0.755,0.755
historic,1988.0,PACE,27.96116052,4714.58,0.525,0.516
historic,1988.0,PACW,16.23672656,2713.46,0.73,0.728
historic,1988.0,PGE,16.60953208,3065.17,0.772,0.796
historic,1988.0,PJM,621.53587122,122828.9,0.739,0.722
historic,1988.0,PNM,7.92957053,1356.56,0.53,0.498
historic,1988.0,PSCO,21.954738170000002,4027.13,0.507,0.487
historic,1988.0,PSEI,27.89430844,4988.63,0.845,0.867
historic,1988.0,SC,16.27060422,3189.27,0.608,0.637
historic,1988.0,SCEG,16.65105119,3275.16,0.601,0.626
historic,1988.0,SCL,9.20521209,1592.72,0.847,0.863
historic,1988.0,SEC,0.76865235,161.74,0.511,0.52
historic,1988.0,SOCO,132.15341523,25490.21,0.569,0.579
historic,1988.0,SPA,0.38787678000000003,73.2,0.588,0.581
historic,1988.0,SRP,14.37570686,3324.61,0.455,0.447
historic,1988.0,SWPP,161.77057746,32099.9,0.592,0.631
historic,1988.0,TAL,1.53764359,314.93,0.51,0.521
historic,1988.0,TEC,11.83189369,2314.51,0.499,0.513
historic,1988.0,TEPC,6.767284,1466.85,0.448,0.432
historic,1988.0,TIDC,1.93407041,456.68,0.677,0.72
historic,1988.0,TPWR,4.59128367,821.16,0.845,0.853
historic,1988.0,TVA,117.52021499,22390.01,0.688,0.687
historic,1988.0,WACM,14.81864833,2286.52,0.54,0.541
historic,1988.0,WALC,5.6518913799999995,992.14,0.584,0.574
historic,1988.0,WAUW,0.58510632,105.36,0.766,0.76
historic,1989.0,AEC,2.85616901,753.37,0.597,0.737
historic,1989.0,AECI,13.61264018,3759.85,0.641,0.695
historic,1989.0,AVA,11.0324899,2505.82,0.837,1.027
historic,1989.0,AZPS,15.79619841,3826.47,0.48,0.489
historic,1989.0,BANC,13.189892109999999,3426.55,0.712,0.778
historic,1989.0,BPAT,51.28572611,10890.94,0.848,1.003
historic,1989.0,CHPD,1.79018268,520.14,0.886,1.065
historic,1989.0,CISO,174.37721103,35230.86,0.707,0.735
historic,1989.0,CPLE,38.74672441,8359.85,0.649,0.683
historic,1989.0,DOPD,1.57538354,405.76,0.877,1.076
historic,1989.0,DUK,67.3179455,12787.46,0.64,0.657
historic,1989.0,EPE,4.794654469999999,1098.87,0.59,0.609
historic,1989.0,ERCO,193.07666863999998,37501.05,0.586,0.568
historic,1989.0,FMPP,10.64523212,2024.65,0.538,0.531
historic,1989.0,FPC,31.68004041,6424.22,0.537,0.529
historic,1989.0,FPL,73.30042687000001,13909.77,0.535,0.536
historic,1989.0,GCPD,5.02204995,827.03,0.881,0.916
historic,1989.0,GVL,1.1767291100000001,246.35,0.542,0.537
historic,1989.0,HST,0.32486753,59.78,0.529,0.543
historic,1989.0,IID,2.76105119,781.92,0.721,0.726
historic,1989.0,IPCO,12.54174275,2636.33,0.726,0.725
historic,1989.0,ISNE,118.74214498,21879.14,0.828,0.79
historic,1989.0,JEA,7.74486546,1551.8,0.546,0.553
historic,1989.0,LDWP,21.76034761,4892.82,0.716,0.731
historic,1989.0,LGEE,25.31638096,5386.27,0.808,0.863
historic,1989.0,MISO,460.88554189999996,78766.84,0.682,0.662
historic,1989.0,NEVP,19.20820886,4395.69,0.462,0.487
historic,1989.0,NSB,0.24424328,53.85,0.539,0.541
historic,1989.0,NWMT,8.34562012,1486.13,0.87,0.975
historic,1989.0,NYIS,131.36748898,24034.66,0.798,0.768
historic,1989.0,PACE,29.52078275,5134.39,0.554,0.561
historic,1989.0,PACW,17.13067625,3426.6,0.771,0.919
historic,1989.0,PGE,17.437462449999998,3609.26,0.81,0.937
historic,1989.0,PJM,653.77127337,128534.41,0.777,0.756
historic,1989.0,PNM,8.445351,1528.42,0.564,0.561
historic,1989.0,PSCO,23.36388324,4497.44,0.54,0.544
historic,1989.0,PSEI,29.304905480000002,6066.12,0.887,1.054
historic,1989.0,SC,17.138593059999998,3381.33,0.64,0.676
historic,1989.0,SCEG,17.64042375,3368.33,0.636,0.644
historic,1989.0,SCL,9.683539210000001,1936.39,0.891,1.049
historic,1989.0,SEC,0.81319628,199.11,0.541,0.64
historic,1989.0,SOCO,139.65386218999998,27513.15,0.601,0.625
historic,1989.0,SPA,0.41658286,84.79,0.631,0.673
historic,1989.0,SRP,15.27308389,3753.18,0.484,0.504
historic,1989.0,SWPP,170.4256471,32024.15,0.624,0.629
historic,1989.0,TAL,1.62328054,335.68,0.538,0.555
historic,1989.0,TEC,12.70725634,2425.15,0.536,0.538
historic,1989.0,TEPC,7.23455096,1644.45,0.479,0.484
historic,1989.0,TIDC,2.0374186599999997,496.18,0.713,0.782
historic,1989.0,TPWR,4.826361769999999,1043.9,0.889,1.084
historic,1989.0,TVA,122.23650469,25974.58,0.716,0.797
historic,1989.0,WACM,15.74299426,2505.42,0.574,0.593
historic,1989.0,WALC,6.0686566,1118.96,0.627,0.648
historic,1989.0,WAUW,0.62763244,129.6,0.822,0.934
historic,1990.0,AEC,2.9921184,625.61,0.625,0.612
historic,1990.0,AECI,14.066991380000001,3429.23,0.663,0.634
historic,1990.0,AVA,11.48433743,2343.51,0.871,0.96
historic,1990.0,AZPS,16.73135301,4159.04,0.508,0.531
historic,1990.0,BANC,13.985015070000001,3624.1,0.755,0.823
historic,1990.0,BPAT,53.91473989,11029.57,0.892,1.016
historic,1990.0,CHPD,1.8958466100000002,497.64,0.939,1.019
historic,1990.0,CISO,183.98006178,38107.79,0.746,0.795
historic,1990.0,CPLE,40.28659624,8374.22,0.675,0.685
historic,1990.0,DOPD,1.63947271,374.97,0.913,0.994
historic,1990.0,DUK,71.24183881,14048.84,0.677,0.722
historic,1990.0,EPE,5.03793483,1179.22,0.62,0.654
historic,1990.0,ERCO,203.93209593,40896.91,0.619,0.619
historic,1990.0,FMPP,11.29157218,2158.91,0.571,0.566
historic,1990.0,FPC,33.609556579999996,6844.47,0.57,0.564
historic,1990.0,FPL,78.2750825,14561.29,0.571,0.561
historic,1990.0,GCPD,5.2351233200000005,864.85,0.918,0.958
historic,1990.0,GVL,1.2438088600000001,263.69,0.573,0.575
historic,1990.0,HST,0.34832684999999997,62.5,0.568,0.568
historic,1990.0,IID,2.8779915099999998,846.38,0.751,0.785
historic,1990.0,IPCO,13.19012941,2702.61,0.764,0.743
historic,1990.0,ISNE,125.59739011,23354.68,0.876,0.843
historic,1990.0,JEA,8.109793889999999,1655.75,0.572,0.591
historic,1990.0,LDWP,23.00514982,5144.27,0.757,0.769
historic,1990.0,LGEE,26.16304061,5146.65,0.835,0.825
historic,1990.0,MISO,484.35157146,85468.36,0.717,0.719
historic,1990.0,NEVP,20.34618025,4367.38,0.489,0.484
historic,1990.0,NSB,0.25807238,57.52,0.569,0.578
historic,1990.0,NWMT,8.71009147,1490.6,0.908,0.978
historic,1990.0,NYIS,138.5439948,25867.96,0.841,0.826
historic,1990.0,PACE,31.22946337,5430.08,0.586,0.594
historic,1990.0,PACW,17.98589338,3530.22,0.809,0.947
historic,1990.0,PGE,18.39033311,3607.59,0.854,0.937
historic,1990.0,PJM,685.04084889,139767.82,0.814,0.822
historic,1990.0,PNM,8.99938658,1671.25,0.601,0.614
historic,1990.0,PSCO,24.80570925,4695.1,0.573,0.568
historic,1990.0,PSEI,30.74358703,5811.48,0.931,1.01
historic,1990.0,SC,18.08854211,3644.95,0.675,0.729
historic,1990.0,SCEG,18.77516509,3750.19,0.677,0.717
historic,1990.0,SCL,10.13121068,1865.08,0.932,1.011
historic,1990.0,SEC,0.8531536,168.15,0.568,0.541
historic,1990.0,SOCO,147.74821752,29020.29,0.636,0.659
historic,1990.0,SPA,0.43281584,77.22,0.656,0.613
historic,1990.0,SRP,16.15548608,4048.63,0.512,0.544
historic,1990.0,SWPP,180.69452994,35109.94,0.661,0.69
historic,1990.0,TAL,1.7304591200000001,359.16,0.574,0.594
historic,1990.0,TEC,13.57128308,2585.64,0.572,0.573
historic,1990.0,TEPC,7.6210770199999995,1826.41,0.505,0.538
historic,1990.0,TIDC,2.15180835,521.04,0.753,0.821
historic,1990.0,TPWR,5.07157969,995.65,0.934,1.034
historic,1990.0,TVA,126.85259384,24918.72,0.743,0.765
historic,1990.0,WACM,16.62841743,2679.96,0.606,0.634
historic,1990.0,WALC,6.346494320000001,1124.96,0.656,0.651
historic,1990.0,WAUW,0.6465862299999999,128.23,0.847,0.924
historic,1991.0,AEC,3.0996954199999998,775.62,0.648,0.758
historic,1991.0,AECI,14.60922092,2899.84,0.688,0.536
historic,1991.0,AVA,11.48274252,2099.01,0.871,0.86
historic,1991.0,AZPS,17.45657864,4014.07,0.53,0.513
historic,1991.0,BANC,14.13195075,3651.48,0.763,0.829
historic,1991.0,BPAT,53.7326513,9633.79,0.889,0.887
historic,1991.0,CHPD,1.86692699,464.3,0.924,0.951
historic,1991.0,CISO,186.80435596,35557.01,0.758,0.742
historic,1991.0,CPLE,41.63653918,8295.23,0.698,0.678
historic,1991.0,DOPD,1.62472724,348.94,0.905,0.925
historic,1991.0,DUK,73.07659489,13555.44,0.695,0.696
historic,1991.0,EPE,5.1030836,1118.35,0.628,0.62
historic,1991.0,ERCO,208.64211163,39897.03,0.633,0.604
historic,1991.0,FMPP,11.74653811,2227.87,0.594,0.584
historic,1991.0,FPC,34.91665193,7111.95,0.592,0.586
historic,1991.0,FPL,81.20291354000001,15016.68,0.592,0.579
historic,1991.0,GCPD,5.2275522699999994,843.43,0.917,0.935
historic,1991.0,GVL,1.29040191,268.67,0.594,0.586
historic,1991.0,HST,0.36163744,65.04,0.589,0.591
historic,1991.0,IID,2.8996135099999996,752.24,0.757,0.698
historic,1991.0,IPCO,13.339469730000001,2696.94,0.772,0.741
historic,1991.0,ISNE,127.39033407,24141.66,0.889,0.872
historic,1991.0,JEA,8.48772129,1804.05,0.598,0.643
historic,1991.0,LDWP,23.190489239999998,4823.25,0.763,0.721
historic,1991.0,LGEE,26.964573820000002,4986.43,0.86,0.799
historic,1991.0,MISO,497.93518547,83996.63,0.737,0.706
historic,1991.0,NEVP,21.41208491,4757.23,0.515,0.527
historic,1991.0,NSB,0.26891039,61.04,0.593,0.614
historic,1991.0,NWMT,8.70835952,1359.89,0.908,0.892
historic,1991.0,NYIS,140.19784378,27243.46,0.851,0.87
historic,1991.0,PACE,32.25092569,5416.88,0.606,0.592
historic,1991.0,PACW,18.0908922,3029.72,0.814,0.813
historic,1991.0,PGE,18.50928556,3497.7,0.86,0.908
historic,1991.0,PJM,699.2662727200001,137233.76,0.831,0.807
historic,1991.0,PNM,9.30323235,1629.13,0.621,0.598
historic,1991.0,PSCO,25.697520989999997,4669.45,0.594,0.564
historic,1991.0,PSEI,30.6297481,5405.0,0.928,0.939
historic,1991.0,SC,18.6439111,3824.78,0.696,0.765
historic,1991.0,SCEG,19.246416420000003,3578.63,0.694,0.684
historic,1991.0,SCL,10.1176915,1748.2,0.931,0.947
historic,1991.0,SEC,0.8922922099999999,201.84,0.594,0.649
historic,1991.0,SOCO,153.00825240999998,28657.85,0.659,0.651
historic,1991.0,SPA,0.44770504,78.47,0.679,0.623
historic,1991.0,SRP,16.8191117,3918.69,0.533,0.526
historic,1991.0,SWPP,185.08484216999997,33779.12,0.677,0.664
historic,1991.0,TAL,1.79409306,353.64,0.595,0.585
historic,1991.0,TEC,14.07474684,2721.89,0.593,0.604
historic,1991.0,TEPC,7.9915088899999995,1764.37,0.529,0.52
historic,1991.0,TIDC,2.18466802,526.09,0.765,0.829
historic,1991.0,TPWR,5.055585450000001,909.75,0.931,0.945
historic,1991.0,TVA,130.37555397,23991.9,0.763,0.736
historic,1991.0,WACM,17.20077403,2637.77,0.627,0.624
historic,1991.0,WALC,6.52925495,1174.9,0.675,0.68
historic,1991.0,WAUW,0.64507551,115.8,0.845,0.835
historic,1992.0,AEC,3.2098147200000002,769.87,0.671,0.753
historic,1992.0,AECI,14.828028640000001,3383.11,0.699,0.625
historic,1992.0,AVA,11.48282414,2121.95,0.871,0.87
historic,1992.0,AZPS,18.258226960000002,4181.34,0.555,0.534
historic,1992.0,BANC,14.3201543,3323.63,0.773,0.755
historic,1992.0,BPAT,53.52680924,9191.51,0.885,0.847
historic,1992.0,CHPD,1.83935325,420.84,0.911,0.862
historic,1992.0,CISO,189.40349856999998,38607.71,0.768,0.805
historic,1992.0,CPLE,42.76936922,8776.67,0.717,0.717
historic,1992.0,DOPD,1.6304715900000002,323.45,0.908,0.857
historic,1992.0,DUK,75.32949112,14606.54,0.716,0.75
historic,1992.0,EPE,5.44022011,1235.22,0.67,0.685
historic,1992.0,ERCO,214.82459156000002,42414.12,0.652,0.642
historic,1992.0,FMPP,12.21506543,2354.76,0.618,0.617
historic,1992.0,FPC,36.22960801,7465.45,0.614,0.615
historic,1992.0,FPL,84.11866629000001,16096.99,0.614,0.62
historic,1992.0,GCPD,5.25729854,860.33,0.922,0.953
historic,1992.0,GVL,1.3454610200000001,281.22,0.619,0.613
historic,1992.0,HST,0.37270106,70.87,0.607,0.644
historic,1992.0,IID,2.99152494,875.17,0.781,0.812
historic,1992.0,IPCO,13.592538189999999,2742.8,0.787,0.754
historic,1992.0,ISNE,129.40567613,23343.72,0.903,0.843
historic,1992.0,JEA,8.8775969,1835.77,0.626,0.655
historic,1992.0,LDWP,23.64025723,5346.78,0.778,0.799
historic,1992.0,LGEE,27.83044136,5444.11,0.888,0.872
historic,1992.0,MISO,510.16374216,87048.9,0.755,0.732
historic,1992.0,NEVP,22.500895170000003,4813.95,0.541,0.534
historic,1992.0,NSB,0.28040418,63.61,0.619,0.64
historic,1992.0,NWMT,8.78494781,1407.34,0.916,0.923
historic,1992.0,NYIS,141.80758427,25733.65,0.861,0.822
historic,1992.0,PACE,33.23091979,5630.67,0.624,0.616
historic,1992.0,PACW,18.230298129999998,3010.14,0.82,0.807
historic,1992.0,PGE,18.62756361,3579.39,0.865,0.929
historic,1992.0,PJM,712.43948554,140440.38,0.847,0.826
historic,1992.0,PNM,9.6958159,1773.09,0.648,0.651
historic,1992.0,PSCO,26.66714285,5100.53,0.616,0.617
historic,1992.0,PSEI,30.47645301,5315.1,0.923,0.924
historic,1992.0,SC,19.198271579999997,3776.83,0.717,0.755
historic,1992.0,SCEG,19.80630157,3852.71,0.714,0.736
historic,1992.0,SCL,10.04005106,1731.24,0.924,0.938
historic,1992.0,SEC,0.94123607,209.24,0.626,0.673
historic,1992.0,SOCO,158.90689159000001,29431.71,0.684,0.668
historic,1992.0,SPA,0.46680910999999997,84.02,0.708,0.667
historic,1992.0,SRP,17.59152255,4045.99,0.557,0.543
historic,1992.0,SWPP,189.09177626,34204.31,0.692,0.672
historic,1992.0,TAL,1.87510171,383.06,0.622,0.633
historic,1992.0,TEC,14.5315099,2809.59,0.613,0.623
historic,1992.0,TEPC,8.32771273,1899.6,0.552,0.559
historic,1992.0,TIDC,2.20088586,492.78,0.77,0.777
historic,1992.0,TPWR,4.99976697,897.2,0.92,0.932
historic,1992.0,TVA,133.75077177,26909.51,0.783,0.826
historic,1992.0,WACM,17.70050571,2734.41,0.645,0.647
historic,1992.0,WALC,6.58013253,1126.41,0.68,0.652
historic,1992.0,WAUW,0.6395264399999999,125.19,0.838,0.902
historic,1993.0,AEC,3.3197725,848.55,0.694,0.83
historic,1993.0,AECI,15.67170369,3708.3,0.738,0.685
historic,1993.0,AVA,11.535890109999999,2224.05,0.875,0.911
historic,1993.0,AZPS,18.97669022,4555.54,0.576,0.582
historic,1993.0,BANC,14.502790119999998,3684.71,0.783,0.837
historic,1993.0,BPAT,53.829327469999996,10093.28,0.89,0.93
historic,1993.0,CHPD,1.85375619,482.59,0.918,0.988
historic,1993.0,CISO,192.13092037,40702.44,0.779,0.849
historic,1993.0,CPLE,43.98437168,8878.78,0.737,0.726
historic,1993.0,DOPD,1.63088422,360.78,0.908,0.956
historic,1993.0,DUK,77.56423476,15318.28,0.737,0.787
historic,1993.0,EPE,5.49157184,1224.42,0.676,0.679
historic,1993.0,ERCO,219.92260808,43440.36,0.668,0.658
historic,1993.0,FMPP,12.62455057,2481.02,0.638,0.65
historic,1993.0,FPC,37.49208096,8053.87,0.636,0.663
historic,1993.0,FPL,87.01921828,16874.34,0.635,0.65
historic,1993.0,GCPD,5.19313647,795.0,0.911,0.881
historic,1993.0,GVL,1.3862110600000002,304.6,0.638,0.664
historic,1993.0,HST,0.38715487,72.29,0.631,0.657
historic,1993.0,IID,3.00479394,849.16,0.784,0.788
historic,1993.0,IPCO,13.621021820000001,2807.57,0.789,0.772
historic,1993.0,ISNE,131.25231607999999,25319.56,0.916,0.914
historic,1993.0,JEA,9.16392682,1821.35,0.646,0.65
historic,1993.0,LDWP,23.81132241,5227.81,0.783,0.781
historic,1993.0,LGEE,28.59654048,5448.98,0.912,0.873
historic,1993.0,MISO,521.8591101000001,89123.36,0.772,0.749
historic,1993.0,NEVP,23.498413600000003,5273.15,0.565,0.585
historic,1993.0,NSB,0.28940551000000003,65.36,0.639,0.657
historic,1993.0,NWMT,8.74873351,1420.94,0.912,0.932
historic,1993.0,NYIS,143.43163031,28145.5,0.871,0.899
historic,1993.0,PACE,34.11029458,5762.43,0.641,0.63
historic,1993.0,PACW,18.44699129,3335.48,0.83,0.895
historic,1993.0,PGE,18.64470877,3407.61,0.866,0.885
historic,1993.0,PJM,726.41116201,144079.29,0.863,0.847
historic,1993.0,PNM,9.94109906,1770.25,0.664,0.65
historic,1993.0,PSCO,27.59659652,5007.81,0.638,0.605
historic,1993.0,PSEI,30.21421243,5504.07,0.915,0.957
historic,1993.0,SC,19.7058758,3901.97,0.736,0.78
historic,1993.0,SCEG,20.28876183,3984.68,0.732,0.762
historic,1993.0,SCL,9.94446477,1798.5,0.915,0.975
historic,1993.0,SEC,0.96620755,187.22,0.643,0.602
historic,1993.0,SOCO,164.75889051,31968.47,0.709,0.726
historic,1993.0,SPA,0.484427,91.01,0.734,0.722
historic,1993.0,SRP,18.29415488,4537.49,0.579,0.609
historic,1993.0,SWPP,194.44709708000002,36013.24,0.711,0.708
historic,1993.0,TAL,1.93578519,394.66,0.642,0.652
historic,1993.0,TEC,15.046960519999999,3029.7,0.634,0.672
historic,1993.0,TEPC,8.7073295,1923.22,0.577,0.566
historic,1993.0,TIDC,2.2310341,517.73,0.781,0.816
historic,1993.0,TPWR,4.98220857,935.67,0.917,0.972
historic,1993.0,TVA,137.2804801,26188.95,0.804,0.804
historic,1993.0,WACM,18.220253149999998,2760.79,0.664,0.653
historic,1993.0,WALC,6.8196401600000005,1206.42,0.705,0.698
historic,1993.0,WAUW,0.64788475,117.13,0.848,0.844
historic,1994.0,AEC,3.39012648,1014.1,0.708,0.991
historic,1994.0,AECI,15.831177689999999,3985.09,0.746,0.736
historic,1994.0,AVA,11.440326890000001,2110.44,0.868,0.865
historic,1994.0,AZPS,19.774921579999997,4770.22,0.601,0.609
historic,1994.0,BANC,14.63298959,3245.07,0.79,0.737
historic,1994.0,BPAT,53.53485791,9743.53,0.886,0.897
historic,1994.0,CHPD,1.83237963,446.05,0.907,0.913
historic,1994.0,CISO,194.49878714,39367.97,0.789,0.821
historic,1994.0,CPLE,45.00193779,11393.02,0.754,0.931
historic,1994.0,DOPD,1.61174262,339.78,0.897,0.901
historic,1994.0,DUK,79.39538562999999,17528.02,0.755,0.9
historic,1994.0,EPE,5.70926364,1362.48,0.703,0.756
historic,1994.0,ERCO,225.6099129,46061.86,0.685,0.698
historic,1994.0,FMPP,13.1073055,2463.48,0.663,0.646
historic,1994.0,FPC,38.72747879,7698.96,0.657,0.634
historic,1994.0,FPL,90.43171815000001,16841.51,0.66,0.649
historic,1994.0,GCPD,5.15820631,864.83,0.905,0.958
historic,1994.0,GVL,1.42819441,288.84,0.657,0.63
historic,1994.0,HST,0.40296455999999997,71.58,0.657,0.65
historic,1994.0,IID,3.0627628,846.86,0.8,0.786
historic,1994.0,IPCO,13.95507677,2909.31,0.808,0.8
historic,1994.0,ISNE,133.17408209,25100.33,0.929,0.906
historic,1994.0,JEA,9.37866889,1935.23,0.661,0.69
historic,1994.0,LDWP,24.28780714,5377.56,0.799,0.804
historic,1994.0,LGEE,29.20089208,6952.2,0.931,1.114
historic,1994.0,MISO,533.76100038,92842.64,0.79,0.781
historic,1994.0,NEVP,24.789655019999998,5340.83,0.596,0.592
historic,1994.0,NSB,0.29636407,65.58,0.654,0.659
historic,1994.0,NWMT,8.7805839,1401.43,0.915,0.919
historic,1994.0,NYIS,145.04974943000002,27307.19,0.881,0.872
historic,1994.0,PACE,35.199647799999994,6041.62,0.661,0.661
historic,1994.0,PACW,18.538268350000003,3066.68,0.834,0.823
historic,1994.0,PGE,18.74579002,3514.33,0.871,0.913
historic,1994.0,PJM,741.08885227,151574.57,0.881,0.891
historic,1994.0,PNM,10.24653893,1940.16,0.684,0.713
historic,1994.0,PSCO,28.558207420000002,5606.78,0.66,0.678
historic,1994.0,PSEI,30.11212596,5371.38,0.912,0.934
historic,1994.0,SC,20.21893451,4685.12,0.755,0.936
historic,1994.0,SCEG,20.88662364,4453.96,0.753,0.851
historic,1994.0,SCL,9.924741289999998,1700.64,0.913,0.922
historic,1994.0,SEC,1.00695703,221.73,0.67,0.713
historic,1994.0,SOCO,169.930955,37019.19,0.731,0.841
historic,1994.0,SPA,0.49096475,98.07,0.744,0.778
historic,1994.0,SRP,19.0320999,4650.74,0.603,0.625
historic,1994.0,SWPP,199.85776891,36519.82,0.731,0.718
historic,1994.0,TAL,1.98043882,405.63,0.657,0.67
historic,1994.0,TEC,15.64758239,3016.6,0.66,0.669
historic,1994.0,TEPC,9.02933091,2096.9,0.598,0.617
historic,1994.0,TIDC,2.25232466,480.8,0.788,0.758
historic,1994.0,TPWR,4.953299400000001,890.1,0.912,0.925
historic,1994.0,TVA,140.26951394999998,33042.01,0.821,1.014
historic,1994.0,WACM,18.70208367,2871.45,0.682,0.679
historic,1994.0,WALC,6.96274983,1281.52,0.72,0.742
historic,1994.0,WAUW,0.65538349,123.38,0.858,0.889
historic,1995.0,AEC,3.53931013,819.84,0.74,0.802
historic,1995.0,AECI,16.23852848,3499.46,0.765,0.647
historic,1995.0,AVA,11.42733864,2120.09,0.867,0.869
historic,1995.0,AZPS,20.46564817,5107.82,0.622,0.652
historic,1995.0,BANC,14.68603834,3534.33,0.793,0.803
historic,1995.0,BPAT,53.48886529,10058.38,0.885,0.926
historic,1995.0,CHPD,1.81572598,461.28,0.899,0.944
historic,1995.0,CISO,197.50776463,39503.97,0.801,0.824
historic,1995.0,CPLE,46.43374295,9928.6,0.778,0.812
historic,1995.0,DOPD,1.59227703,335.98,0.887,0.891
historic,1995.0,DUK,81.32460009,15915.14,0.773,0.817
historic,1995.0,EPE,5.76488261,1346.2,0.71,0.747
historic,1995.0,ERCO,230.72985902000002,48783.62,0.7,0.739
historic,1995.0,FMPP,13.5295876,2581.79,0.684,0.677
historic,1995.0,FPC,40.24170934000001,8156.1,0.682,0.672
historic,1995.0,FPL,92.96072103,17772.15,0.678,0.685
historic,1995.0,GCPD,5.11751275,828.51,0.897,0.918
historic,1995.0,GVL,1.48687297,311.44,0.684,0.679
historic,1995.0,HST,0.41180273,75.8,0.671,0.689
historic,1995.0,IID,3.10275483,904.24,0.81,0.839
historic,1995.0,IPCO,13.94172823,2919.22,0.807,0.802
historic,1995.0,ISNE,135.02282418000001,26359.35,0.942,0.952
historic,1995.0,JEA,9.81757241,2097.82,0.692,0.748
historic,1995.0,LDWP,24.68240536,5943.17,0.812,0.888
historic,1995.0,LGEE,30.20430836,5695.39,0.963,0.912
historic,1995.0,MISO,548.0685448300001,99006.66,0.811,0.832
historic,1995.0,NEVP,25.63060459,5735.49,0.616,0.636
historic,1995.0,NSB,0.31077866,67.33,0.686,0.677
